date_of_death,new_deaths,cumulative_deaths,data_as_of,data_loaded_at
11/04/2023 12:00:00 AM,0,1272,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/05/2023 12:00:00 AM,0,1272,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/06/2023 12:00:00 AM,2,1274,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/07/2023 12:00:00 AM,0,1274,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/08/2023 12:00:00 AM,0,1274,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/09/2023 12:00:00 AM,1,1275,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/10/2023 12:00:00 AM,0,1275,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/11/2023 12:00:00 AM,1,1276,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/12/2023 12:00:00 AM,0,1276,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/13/2023 12:00:00 AM,0,1276,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/14/2023 12:00:00 AM,0,1276,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/15/2023 12:00:00 AM,1,1277,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/16/2023 12:00:00 AM,0,1277,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/17/2023 12:00:00 AM,0,1277,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/18/2023 12:00:00 AM,1,1278,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/19/2023 12:00:00 AM,0,1278,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/20/2023 12:00:00 AM,1,1279,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/21/2023 12:00:00 AM,0,1279,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/22/2023 12:00:00 AM,0,1279,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/23/2023 12:00:00 AM,0,1279,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/24/2023 12:00:00 AM,0,1279,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/25/2023 12:00:00 AM,1,1280,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/26/2023 12:00:00 AM,0,1280,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/27/2023 12:00:00 AM,0,1280,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/28/2023 12:00:00 AM,0,1280,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/29/2023 12:00:00 AM,1,1281,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/30/2023 12:00:00 AM,1,1282,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/01/2023 12:00:00 AM,1,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/02/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/03/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/04/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/05/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/06/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/07/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/08/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/09/2023 12:00:00 AM,0,1283,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/10/2023 12:00:00 AM,1,1284,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/11/2023 12:00:00 AM,0,1284,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/12/2023 12:00:00 AM,1,1285,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/13/2023 12:00:00 AM,0,1285,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/14/2023 12:00:00 AM,0,1285,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/15/2023 12:00:00 AM,1,1286,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/16/2023 12:00:00 AM,0,1286,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/17/2023 12:00:00 AM,0,1286,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/18/2023 12:00:00 AM,1,1287,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/19/2023 12:00:00 AM,0,1287,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/20/2023 12:00:00 AM,0,1287,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/21/2023 12:00:00 AM,0,1287,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/22/2023 12:00:00 AM,1,1288,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/23/2023 12:00:00 AM,1,1289,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/24/2023 12:00:00 AM,0,1289,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/25/2023 12:00:00 AM,0,1289,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/26/2023 12:00:00 AM,1,1290,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/27/2023 12:00:00 AM,0,1290,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/28/2023 12:00:00 AM,0,1290,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/29/2023 12:00:00 AM,1,1291,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/30/2023 12:00:00 AM,0,1291,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/31/2023 12:00:00 AM,1,1292,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/01/2024 12:00:00 AM,0,1292,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/02/2024 12:00:00 AM,1,1293,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/03/2024 12:00:00 AM,1,1294,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/04/2024 12:00:00 AM,1,1295,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/05/2024 12:00:00 AM,0,1295,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/06/2024 12:00:00 AM,0,1295,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/07/2024 12:00:00 AM,1,1296,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/08/2024 12:00:00 AM,1,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/09/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/10/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/11/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/12/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/13/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/14/2024 12:00:00 AM,0,1297,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/15/2024 12:00:00 AM,1,1298,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/16/2024 12:00:00 AM,0,1298,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/17/2024 12:00:00 AM,0,1298,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/18/2024 12:00:00 AM,1,1299,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/19/2024 12:00:00 AM,1,1300,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/20/2024 12:00:00 AM,1,1301,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/21/2024 12:00:00 AM,1,1302,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/22/2024 12:00:00 AM,0,1302,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/23/2024 12:00:00 AM,1,1303,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/24/2024 12:00:00 AM,0,1303,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/25/2024 12:00:00 AM,1,1304,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/26/2024 12:00:00 AM,0,1304,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/27/2024 12:00:00 AM,0,1304,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/28/2024 12:00:00 AM,0,1304,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/29/2024 12:00:00 AM,1,1305,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/30/2024 12:00:00 AM,1,1306,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/31/2024 12:00:00 AM,1,1307,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/01/2024 12:00:00 AM,0,1307,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/02/2024 12:00:00 AM,0,1307,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/03/2024 12:00:00 AM,0,1307,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/04/2024 12:00:00 AM,0,1307,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/05/2024 12:00:00 AM,1,1308,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/06/2024 12:00:00 AM,0,1308,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/07/2024 12:00:00 AM,1,1309,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/08/2024 12:00:00 AM,1,1310,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/09/2024 12:00:00 AM,0,1310,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/10/2024 12:00:00 AM,1,1311,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/11/2024 12:00:00 AM,0,1311,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/12/2024 12:00:00 AM,1,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/13/2024 12:00:00 AM,0,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/14/2024 12:00:00 AM,0,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/15/2024 12:00:00 AM,0,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/16/2024 12:00:00 AM,0,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/17/2024 12:00:00 AM,0,1312,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/18/2024 12:00:00 AM,1,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/19/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/20/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/21/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/22/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/23/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/24/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/25/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/26/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/27/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/28/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/29/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/01/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/02/2024 12:00:00 AM,0,1313,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/03/2024 12:00:00 AM,1,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/04/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/05/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/06/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/07/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/08/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/09/2024 12:00:00 AM,0,1314,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/10/2024 12:00:00 AM,1,1315,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/11/2024 12:00:00 AM,1,1316,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/12/2024 12:00:00 AM,1,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/13/2024 12:00:00 AM,0,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/14/2024 12:00:00 AM,0,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/15/2024 12:00:00 AM,0,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/16/2024 12:00:00 AM,0,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/17/2024 12:00:00 AM,0,1317,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/18/2024 12:00:00 AM,1,1318,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/19/2024 12:00:00 AM,0,1318,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/20/2024 12:00:00 AM,0,1318,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/21/2024 12:00:00 AM,0,1318,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/22/2024 12:00:00 AM,1,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/23/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/24/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/25/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/26/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/27/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/28/2024 12:00:00 AM,0,1319,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/29/2024 12:00:00 AM,1,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/30/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/31/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/01/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/02/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/03/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/04/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/05/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/06/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/07/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/08/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/09/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/10/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/11/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/12/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/13/2024 12:00:00 AM,0,1320,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/14/2024 12:00:00 AM,1,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/15/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/16/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/17/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/18/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/19/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/20/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/21/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/22/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/23/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/24/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/25/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/26/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/27/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/28/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/29/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/30/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/01/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/02/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/03/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/04/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/05/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/06/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/07/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/08/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/09/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/10/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/11/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/12/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/13/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/14/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/15/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/16/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/17/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/18/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/19/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/20/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/21/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/22/2024 12:00:00 AM,0,1321,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/23/2024 12:00:00 AM,1,1322,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/24/2024 12:00:00 AM,0,1322,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/25/2024 12:00:00 AM,0,1322,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/26/2024 12:00:00 AM,0,1322,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/27/2024 12:00:00 AM,0,1322,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/28/2024 12:00:00 AM,1,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/29/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/30/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/31/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/01/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/02/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/03/2024 12:00:00 AM,0,1323,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/04/2024 12:00:00 AM,1,1324,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/05/2024 12:00:00 AM,0,1324,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/06/2024 12:00:00 AM,0,1324,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/07/2024 12:00:00 AM,0,1324,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/08/2024 12:00:00 AM,1,1325,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/09/2024 12:00:00 AM,0,1325,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/10/2024 12:00:00 AM,0,1325,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/11/2024 12:00:00 AM,1,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/12/2024 12:00:00 AM,0,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/13/2024 12:00:00 AM,0,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/14/2024 12:00:00 AM,0,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/15/2024 12:00:00 AM,0,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/16/2024 12:00:00 AM,0,1326,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/17/2024 12:00:00 AM,1,1327,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/18/2024 12:00:00 AM,1,1328,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/19/2024 12:00:00 AM,0,1328,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/20/2024 12:00:00 AM,2,1330,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/21/2024 12:00:00 AM,0,1330,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/22/2024 12:00:00 AM,0,1330,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/23/2024 12:00:00 AM,0,1330,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/24/2024 12:00:00 AM,0,1330,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/25/2024 12:00:00 AM,1,1331,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/26/2024 12:00:00 AM,0,1331,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/27/2024 12:00:00 AM,0,1331,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/28/2024 12:00:00 AM,1,1332,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/29/2024 12:00:00 AM,1,1333,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/30/2024 12:00:00 AM,1,1334,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/01/2024 12:00:00 AM,0,1334,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/02/2024 12:00:00 AM,0,1334,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/03/2024 12:00:00 AM,1,1335,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/04/2024 12:00:00 AM,0,1335,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/05/2024 12:00:00 AM,0,1335,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/06/2024 12:00:00 AM,0,1335,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/07/2024 12:00:00 AM,1,1336,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/08/2024 12:00:00 AM,0,1336,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/09/2024 12:00:00 AM,1,1337,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/10/2024 12:00:00 AM,1,1338,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/11/2024 12:00:00 AM,1,1339,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/12/2024 12:00:00 AM,1,1340,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/13/2024 12:00:00 AM,0,1340,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/14/2024 12:00:00 AM,1,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/15/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/16/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/17/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/18/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/19/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/20/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/21/2024 12:00:00 AM,0,1341,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/22/2024 12:00:00 AM,2,1343,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/23/2024 12:00:00 AM,2,1345,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
